time,projectId,userId,rr
1667999337.0,SCAI_PILOT,user_sensei_642,391
1667999337.001,SCAI_PILOT,user_sensei_642,331
1667999337.002,SCAI_PILOT,user_sensei_642,333
1667999338.0,SCAI_PILOT,user_sensei_642,385
1667999339.0,SCAI_PILOT,user_sensei_642,1329
1667999339.001,SCAI_PILOT,user_sensei_642,362
1667999347.0,SCAI_PILOT,user_sensei_642,358
1667999353.0,SCAI_PILOT,user_sensei_642,314
1667999356.0,SCAI_PILOT,user_sensei_642,364
1667999356.001,SCAI_PILOT,user_sensei_642,547
1667999356.002,SCAI_PILOT,user_sensei_642,442
1667999358.0,SCAI_PILOT,user_sensei_642,1098
