projectId,userId,time,x,y,z
SCAI-ECG-BP,user_sensei_223,1668437812.282,184,1908,-446
SCAI-ECG-BP,user_sensei_223,1668437812.482,990,2015,-337
SCAI-ECG-BP,user_sensei_223,1668437812.682,289,1909,-308
SCAI-ECG-BP,user_sensei_223,1668437812.882,266,1870,-270
SCAI-ECG-BP,user_sensei_223,1668437813.082,-92,1887,-335
SCAI-ECG-BP,user_sensei_223,1668437813.282,253,1995,-291
SCAI-ECG-BP,user_sensei_223,1668437813.482,371,2008,-333
SCAI-ECG-BP,user_sensei_223,1668437813.682,275,1993,-363
SCAI-ECG-BP,user_sensei_223,1668437813.882,516,2043,-413
SCAI-ECG-BP,user_sensei_223,1668437814.082,709,2005,-383
SCAI-ECG-BP,user_sensei_223,1668437814.282,550,2051,-410
SCAI-ECG-BP,user_sensei_223,1668437814.482,706,2036,-339
SCAI-ECG-BP,user_sensei_223,1668437814.682,541,1949,-161
SCAI-ECG-BP,user_sensei_223,1668437814.882,849,2323,-246
SCAI-ECG-BP,user_sensei_223,1668437815.082,375,2019,-303
SCAI-ECG-BP,user_sensei_223,1668437815.282,440,2041,-251
SCAI-ECG-BP,user_sensei_223,1668437815.482,57,2094,-114
SCAI-ECG-BP,user_sensei_223,1668437815.682,-37,2030,19
SCAI-ECG-BP,user_sensei_223,1668437815.882,-84,2174,294
SCAI-ECG-BP,user_sensei_223,1668437816.082,-207,1985,391
SCAI-ECG-BP,user_sensei_223,1668437816.282,-342,2043,398
SCAI-ECG-BP,user_sensei_223,1668437816.482,-416,1805,548
SCAI-ECG-BP,user_sensei_223,1668437816.682,-601,1843,586
SCAI-ECG-BP,user_sensei_223,1668437816.882,-834,1793,218
SCAI-ECG-BP,user_sensei_223,1668437817.082,-265,2634,654
SCAI-ECG-BP,user_sensei_223,1668437817.282,-800,1631,675
SCAI-ECG-BP,user_sensei_223,1668437817.482,-658,1806,819
SCAI-ECG-BP,user_sensei_223,1668437817.682,-276,1798,900
SCAI-ECG-BP,user_sensei_223,1668437817.882,-640,1770,850
SCAI-ECG-BP,user_sensei_223,1668437818.082,-684,1938,791
SCAI-ECG-BP,user_sensei_223,1668437818.282,-379,1841,679
SCAI-ECG-BP,user_sensei_223,1668437818.482,-193,2001,533
